Timestamp (mm:ss.SSS),ECG Value
08:27.842,1915.750
08:27.840,2662.000
08:27.837,1941.250
08:27.835,2671.750
08:27.832,1991.250
08:27.830,2637.250
08:27.827,1994.750
08:27.825,2613.250
08:27.822,1962.750
08:27.820,2609.750
08:27.817,1974.500
08:27.815,2610.250
08:27.812,2008.750
08:27.810,2603.750
08:27.807,2064.500
08:27.805,2625.250
08:27.802,2078.750
08:27.800,2630.250
08:27.797,2107.500
08:27.795,2601.750
08:27.792,2117.250
08:27.790,2573.750
08:27.787,2030.250
08:27.785,2585.500
08:27.782,1927.500
08:27.780,2594.750
08:27.777,1930.500
08:27.775,2598.250
08:27.772,2000.000
08:27.770,2584.750
08:27.767,2041.500
08:27.765,2586.500
08:27.762,2058.000
08:27.760,2599.500
08:27.757,2073.500
08:27.755,2598.250
08:27.752,2055.000
08:27.750,2571.750
08:27.747,1956.000
08:27.745,2566.000
08:27.742,1890.750
08:27.740,2556.250
08:27.737,1889.000
08:27.735,2540.750
08:27.732,1881.000
08:27.730,2545.750
08:27.727,1866.250
08:27.725,2564.500
08:27.722,1892.750
08:27.720,2570.500
08:27.717,1921.000
08:27.715,2545.500
08:27.712,1951.750
08:27.710,2540.500
08:27.707,1970.500
08:27.705,2528.750
08:27.702,1921.000
08:27.700,2518.250
08:27.697,1882.250
08:27.695,2526.250
08:27.692,1907.000
08:27.690,2528.500
08:27.687,1918.000
08:27.685,2530.500
08:27.682,1894.750
08:27.680,2501.000
08:27.677,1886.000
08:27.675,2428.750
08:27.672,1895.500
08:27.670,2376.500
08:27.667,1905.250
08:27.665,2337.750
08:27.662,1883.000
08:27.660,2337.750
08:27.657,1870.000
08:27.655,2303.000
08:27.652,1892.750
08:27.650,2198.750
08:27.647,1857.500
08:27.645,2218.250
08:27.642,1827.750
08:27.640,2628.250
08:27.637,1824.750
08:27.635,3350.000
08:27.632,1827.250
08:27.630,4095.000
08:27.627,1817.250
08:27.625,4095.000
08:27.622,1846.000
08:27.620,4095.000
08:27.617,1848.000
08:27.615,3485.000
08:27.612,1828.000
08:27.607,1834.750
08:27.602,1815.000
08:27.597,1752.750
08:27.592,1690.750
08:18.107,1846.500
08:18.102,1831.000
08:18.097,1836.500
08:18.092,1843.250
08:18.087,1852.000
08:18.087,1847.000
08:18.082,1832.250
08:18.082,1871.000
08:18.077,1844.000
08:18.077,1874.750
08:18.072,1873.250
08:18.072,1899.000
08:18.067,1870.500
08:18.067,1923.250
08:18.062,1868.250
08:18.062,1949.750
08:18.057,1861.750
08:18.057,1934.250
08:18.052,1860.500
08:18.052,1948.250
08:18.047,1840.000
08:18.047,1957.250
08:18.042,1832.500
08:18.042,1992.750
08:18.037,1849.250
08:18.037,2016.250
08:18.032,1825.500
08:18.032,2014.000
08:18.027,1812.250
08:18.027,2011.000
08:18.022,1807.500
08:18.022,1989.750
08:18.017,1826.750
08:18.017,1991.500
08:18.012,1851.000
08:18.012,2003.500
08:18.007,1853.750
08:18.007,1991.500
08:18.002,1818.000
08:18.002,1985.750
08:17.997,1747.000
08:17.997,1978.500
08:17.992,1667.250
08:17.992,1975.000
08:17.987,1613.750
08:17.987,1943.750
08:17.982,1562.250
08:17.982,1922.750
08:17.977,1500.250
08:17.977,1911.750
08:17.972,1536.250
08:17.972,1911.000
08:17.967,1763.500
08:17.967,1907.250
08:17.962,2119.500
08:17.962,1891.500
08:17.957,2736.250
08:17.957,1889.000
08:17.952,3346.500
08:17.952,1895.000
08:17.947,3378.000
08:17.947,1883.500
08:17.942,2641.500
08:17.942,1873.750
08:17.937,1945.250
08:17.937,1871.000
08:17.932,1531.250
08:17.932,1849.000
08:17.927,1371.250
08:17.927,1832.250
08:17.922,1449.500
08:17.922,1804.250
08:17.917,1655.500
08:17.917,1822.000
08:17.912,1814.250
08:17.912,1827.000
08:17.907,1848.250
08:17.907,1829.500
08:17.902,1851.250
08:17.902,1812.500
08:17.897,1852.750
08:17.897,1808.250
08:17.892,1837.750
08:17.892,1788.250
08:17.887,1813.250
08:17.887,1791.250
08:17.882,1804.750
08:17.882,1791.500
08:17.877,1765.250
08:17.877,1771.000
08:17.872,1779.000
08:17.872,1752.250
08:17.867,1805.000
08:17.867,1743.250
08:17.862,1818.750
08:17.862,1744.500
08:17.857,1815.000
08:17.857,1763.000
08:17.852,1819.500
08:17.852,1748.750
08:17.847,1823.750
08:17.847,1736.500
08:17.842,1845.000
08:17.842,1742.000
08:17.837,1872.500
08:17.837,1743.250
08:17.832,1894.250
08:17.832,1714.500
08:17.827,1897.000
08:17.827,1654.000
08:17.822,1876.750
08:17.822,1568.250
08:17.817,1896.000
08:17.817,1495.500
08:17.812,1955.000
08:17.812,1487.500
08:17.807,2007.750
08:17.807,1506.000
08:17.802,2014.000
08:17.802,1483.250
08:17.797,1992.500
08:17.797,1451.000
08:17.792,1987.250
08:17.792,1599.250
08:17.787,1968.750
08:17.787,1845.000
08:17.782,1938.500
08:17.782,2227.750
08:17.777,1905.500
08:17.777,2786.000
08:17.772,1876.750
08:17.772,3261.000
08:17.767,1872.000
08:17.767,3195.750
08:17.762,1899.500
08:17.762,2504.750
08:17.757,1899.750
08:17.757,1929.000
08:17.752,1882.750
08:17.752,1560.500
08:17.747,1845.250
08:17.747,1394.500
08:17.742,1813.250
08:17.742,1411.000
08:17.737,1822.000
08:17.737,1536.250
08:17.732,1839.250
08:17.732,1646.000
08:17.727,1831.750
08:17.727,1657.000
08:17.722,1835.000
08:17.722,1657.750
08:17.717,1844.250
08:17.717,1648.500
08:17.712,1860.000
08:17.712,1635.000
08:17.707,1875.250
08:17.707,1619.500
08:17.702,1885.750
08:17.702,1617.500
08:17.697,1873.250
08:17.697,1606.750
08:17.692,1842.000
08:17.692,1600.250
08:17.687,1842.500
08:17.687,1588.500
08:17.682,1849.000
08:17.682,1571.250
08:17.677,1845.750
08:17.677,1600.500
08:17.672,1820.250
08:17.672,1602.000
08:17.667,1820.000
08:17.667,1570.500
08:17.662,1852.000
08:17.662,1540.250
08:17.657,1872.250
08:17.657,1556.500
08:17.652,1870.250
08:17.652,1602.000
08:17.647,1851.000
08:17.647,1621.750
08:17.642,1834.500
08:17.642,1614.250
08:17.637,1861.250
08:17.637,1607.750
08:17.632,1883.500
08:17.632,1643.500
08:17.627,1892.250
08:17.627,1682.250
08:17.622,1879.500
08:17.622,1737.250
08:17.617,1869.000
08:17.617,1766.250
08:17.612,1862.000
08:17.612,1787.750
08:17.607,1855.500
08:17.602,1842.000
08:17.597,1837.750
08:17.592,1846.250
08:08.103,1818.000
08:08.098,1814.750
08:08.093,1820.750
08:08.088,1815.750
08:08.086,1860.250
08:08.083,1830.000
08:08.081,1859.000
08:08.078,1839.750
08:08.076,1845.000
08:08.073,1835.250
08:08.071,1827.750
08:08.068,1822.250
08:08.066,1871.750
08:08.063,1820.250
08:08.061,1883.000
08:08.058,1829.250
08:08.056,1835.000
08:08.053,1822.500
08:08.051,1823.750
08:08.048,1818.500
08:08.046,1866.750
08:08.043,1826.750
08:08.041,1861.250
08:08.038,1843.000
08:08.036,1838.000
08:08.033,1836.000
08:08.031,1898.750
08:08.028,1830.750
08:08.026,1932.000
08:08.023,1807.000
08:08.021,1947.000
08:08.018,1816.000
08:08.016,1957.500
08:08.013,1831.250
08:08.011,1976.250
08:08.008,1833.250
08:08.006,1989.000
08:08.003,1826.000
08:08.001,1977.250
08:07.998,1807.750
08:07.996,2040.500
08:07.993,1806.750
08:07.991,2075.000
08:07.988,1808.750
08:07.986,2061.500
08:07.983,1812.000
08:07.981,2019.500
08:07.978,1808.750
08:07.976,1999.500
08:07.973,1809.000
08:07.971,1984.250
08:07.968,1821.750
08:07.966,2024.750
08:07.963,1815.750
08:07.961,2048.250
08:07.958,1798.750
08:07.956,1991.750
08:07.953,1789.750
08:07.951,1964.250
08:07.948,1791.500
08:07.946,1993.000
08:07.943,1792.250
08:07.941,2016.750
08:07.938,1779.500
08:07.936,1970.000
08:07.933,1775.750
08:07.931,1955.000
08:07.928,1795.750
08:07.926,1991.500
08:07.923,1792.750
08:07.921,1963.000
08:07.918,1792.250
08:07.916,1866.500
08:07.913,1796.000
08:07.911,1922.000
08:07.908,1811.750
08:07.906,1976.500
08:07.903,1838.750
08:07.901,1909.750
08:07.898,1860.000
08:07.896,1878.750
08:07.893,1881.250
08:07.891,1918.750
08:07.888,1896.500
08:07.886,1942.500
08:07.883,1910.250
08:07.881,1917.000
08:07.878,1949.500
08:07.876,1920.750
08:07.873,1974.750
08:07.871,1909.000
08:07.868,1994.500
08:07.866,1894.750
08:07.863,1993.750
08:07.861,1882.000
08:07.858,1994.500
08:07.856,1847.750
08:07.853,1996.750
08:07.851,1857.000
08:07.848,2000.000
08:07.846,1885.250
08:07.843,1994.000
08:07.841,1882.250
08:07.838,1982.250
08:07.836,1887.250
08:07.833,1974.250
08:07.831,1910.000
08:07.828,1988.750
08:07.826,1873.250
08:07.823,1983.500
08:07.821,1877.500
08:07.818,1970.250
08:07.816,1941.750
08:07.813,1969.000
08:07.811,1915.250
08:07.808,1947.250
08:07.806,1826.750
08:07.803,1937.750
08:07.801,1877.250
08:07.798,1944.750
08:07.796,1895.000
08:07.793,1929.250
08:07.791,1811.000
08:07.788,1921.000
08:07.786,1704.500
08:07.783,1916.000
08:07.781,1704.500
08:07.778,1911.750
08:07.776,1748.500
08:07.773,1905.000
08:07.771,1791.750
08:07.768,1900.500
08:07.766,1777.750
08:07.763,1895.250
08:07.761,1741.750
08:07.758,1881.000
08:07.756,1826.250
08:07.753,1868.750
08:07.751,1961.000
08:07.748,1860.250
08:07.746,2293.750
08:07.743,1865.250
08:07.741,2837.000
08:07.738,1868.000
08:07.736,3315.000
08:07.733,1854.250
08:07.731,3136.750
08:07.728,1833.750
08:07.726,2405.000
08:07.723,1827.750
08:07.721,1852.750
08:07.718,1821.000
08:07.716,1592.750
08:07.713,1855.500
08:07.711,1550.250
08:07.708,1846.500
08:07.706,1662.500
08:07.703,1837.250
08:07.701,1795.000
08:07.698,1825.750
08:07.696,1828.250
08:07.693,1833.500
08:07.691,1779.500
08:07.688,1827.250
08:07.686,1864.500
08:07.683,1807.750
08:07.681,1907.750
08:07.678,1813.500
08:07.676,1888.000
08:07.673,1816.750
08:07.671,1861.000
08:07.668,1806.000
08:07.666,1834.000
08:07.663,1791.250
08:07.661,1866.750
08:07.658,1786.750
08:07.656,1864.000
08:07.653,1785.500
08:07.651,1827.750
08:07.648,1770.500
08:07.646,1798.250
08:07.643,1703.250
08:07.641,1861.250
08:07.638,1631.500
08:07.636,1910.250
08:07.633,1578.750
08:07.631,1910.750
08:07.628,1584.250
08:07.626,1843.000
08:07.623,1588.250
08:07.621,1783.250
08:07.618,1548.750
08:07.616,1849.250
08:07.613,1631.750
08:07.611,1929.250
08:07.608,1881.250
08:07.606,1963.500
08:07.601,1986.250
08:07.596,1976.000
08:07.591,2037.000
07:58.101,2139.250
07:58.096,2105.000
07:58.091,2047.750
07:58.086,2225.000
07:58.084,2001.250
07:58.081,2623.750
07:58.079,2004.250
07:58.076,3331.500
07:58.074,1909.750
07:58.071,4095.000
07:58.069,1832.750
07:58.066,4095.000
07:58.064,1797.250
07:58.061,4095.000
07:58.059,1745.500
07:58.056,3074.250
07:58.054,1815.000
07:58.051,2493.000
07:58.049,1912.500
07:58.046,2217.750
07:58.044,1877.000
07:58.041,2144.000
07:58.039,1834.750
07:58.036,2203.000
07:58.034,1837.750
07:58.031,2348.000
07:58.029,1830.750
07:58.026,2422.500
07:58.024,1752.500
07:58.021,2424.500
07:58.019,1714.000
07:58.016,2427.500
07:58.014,1799.500
07:58.011,2431.750
07:58.009,1793.500
07:58.006,2442.250
07:58.004,1744.500
07:58.001,2448.250
07:57.999,1686.500
07:57.996,2455.750
07:57.994,1630.250
07:57.991,2451.000
07:57.989,1593.500
07:57.986,2422.500
07:57.984,1592.000
07:57.981,2433.750
07:57.979,1810.750
07:57.976,2438.000
07:57.974,2136.000
07:57.971,2440.000
07:57.969,2617.000
07:57.966,2450.750
07:57.964,3135.000
07:57.961,2448.750
07:57.959,3403.750
07:57.956,2438.500
07:57.954,2907.500
07:57.951,2441.250
07:57.949,2258.750
07:57.946,2463.000
07:57.944,1874.250
07:57.941,2482.500
07:57.939,1676.750
07:57.936,2492.750
07:57.934,1576.000
07:57.931,2491.250
07:57.929,1608.250
07:57.926,2523.250
07:57.924,1755.750
07:57.921,2564.250
07:57.919,1873.250
07:57.916,2622.250
07:57.914,1954.750
07:57.911,2669.500
07:57.909,1927.250
07:57.906,2669.250
07:57.904,1837.000
07:57.901,2641.500
07:57.899,1863.250
07:57.896,2608.500
07:57.894,1924.750
07:57.891,2579.750
07:57.889,1907.750
07:57.886,2558.000
07:57.884,1898.250
07:57.881,2531.750
07:57.879,1866.500
07:57.876,2520.000
07:57.874,1837.000
07:57.871,2507.750
07:57.869,1871.000
07:57.866,2498.750
07:57.864,1830.500
07:57.861,2507.250
07:57.859,1770.250
07:57.856,2489.500
07:57.854,1868.250
07:57.851,2485.750
07:57.849,1943.500
07:57.846,2475.500
07:57.844,1920.250
07:57.841,2474.500
07:57.839,1955.000
07:57.836,2470.500
07:57.834,2020.500
07:57.831,2476.000
07:57.829,2077.500
07:57.826,2472.750
07:57.824,2030.000
07:57.821,2459.250
07:57.819,1987.000
07:57.816,2454.250
07:57.814,2056.750
07:57.811,2447.750
07:57.809,2116.250
07:57.806,2444.000
07:57.804,2037.250
07:57.801,2475.500
07:57.799,2030.750
07:57.796,2455.250
07:57.794,2017.750
07:57.791,2430.250
07:57.789,1940.750
07:57.786,2433.000
07:57.784,1894.750
07:57.781,2438.000
07:57.779,1944.000
07:57.776,2442.000
07:57.774,1946.250
07:57.771,2424.500
07:57.769,1864.000
07:57.766,2419.750
07:57.764,1867.250
07:57.761,2393.250
07:57.759,1916.000
07:57.756,2408.250
07:57.754,1913.000
07:57.751,2400.250
07:57.749,1913.750
07:57.746,2390.250
07:57.744,1917.500
07:57.741,2399.500
07:57.739,1934.500
07:57.736,2386.500
07:57.734,1945.000
07:57.731,2374.750
07:57.729,1902.750
07:57.726,2383.250
07:57.724,1811.000
07:57.721,2373.750
07:57.719,1803.750
07:57.716,2365.500
07:57.714,1854.000
07:57.711,2340.500
07:57.709,1888.750
07:57.706,2354.000
07:57.704,1869.500
07:57.701,2352.000
07:57.699,1870.000
07:57.696,2351.000
07:57.694,1851.250
07:57.691,2348.500
07:57.689,1865.250
07:57.686,2335.250
07:57.684,1896.250
07:57.681,2331.750
07:57.679,1900.250
07:57.676,2329.500
07:57.674,1889.750
07:57.671,2329.750
07:57.669,1898.000
07:57.666,2321.750
07:57.664,1852.250
07:57.661,2331.250
07:57.659,1833.250
07:57.656,2315.750
07:57.654,1841.500
07:57.651,2291.250
07:57.649,1856.250
07:57.646,2292.250
07:57.644,1854.500
07:57.641,2300.000
07:57.639,1871.250
07:57.636,2291.500
07:57.634,1880.500
07:57.631,2280.500
07:57.629,1867.250
07:57.626,2266.750
07:57.624,1852.000
07:57.621,2259.000
07:57.619,1857.000
07:57.616,2248.750
07:57.614,1867.500
07:57.611,2252.750
07:57.609,1828.250
07:57.606,2238.500
07:57.604,1796.750
07:57.599,1801.250
07:57.594,1848.500
07:57.589,1860.500
07:48.098,2026.000
07:48.093,2061.250
07:48.088,2065.750
07:48.083,1981.250
07:48.081,1937.500
07:48.078,1917.500
07:48.076,1944.000
07:48.073,1952.750
07:48.071,1904.250
07:48.068,2003.000
07:48.066,1901.750
07:48.063,1994.750
07:48.061,1920.250
07:48.058,1999.750
07:48.056,1949.500
07:48.053,2112.750
07:48.051,1938.750
07:48.048,2206.000
07:48.046,1906.750
07:48.043,2194.500
07:48.041,1850.750
07:48.038,2123.750
07:48.036,1853.750
07:48.033,2113.000
07:48.031,1900.000
07:48.028,2228.500
07:48.026,1896.000
07:48.023,2337.250
07:48.021,1868.250
07:48.018,2425.750
07:48.016,1898.000
07:48.013,2445.000
07:48.011,1942.500
07:48.008,2405.000
07:48.006,1942.000
07:48.003,2397.750
07:48.001,1878.750
07:47.998,2453.250
07:47.996,1804.750
07:47.993,2476.000
07:47.991,1796.000
07:47.988,2395.250
07:47.986,1840.000
07:47.983,2281.750
07:47.981,1827.750
07:47.978,2332.250
07:47.976,1779.750
07:47.973,2445.750
07:47.971,1717.000
07:47.968,2451.000
07:47.966,1680.000
07:47.963,2367.750
07:47.961,1710.750
07:47.958,2310.750
07:47.956,1709.500
07:47.953,2359.250
07:47.951,1618.000
07:47.948,2409.000
07:47.946,1581.750
07:47.943,2430.500
07:47.941,1848.750
07:47.938,2420.000
07:47.936,2344.500
07:47.933,2464.750
07:47.931,3151.500
07:47.928,2525.500
07:47.926,3989.250
07:47.923,2528.750
07:47.921,3829.000
07:47.918,2460.500
07:47.916,2737.000
07:47.913,2448.250
07:47.911,1915.000
07:47.908,2511.250
07:47.906,1482.500
07:47.903,2544.500
07:47.901,1426.750
07:47.898,2595.000
07:47.896,1573.250
07:47.893,2627.250
07:47.891,1782.000
07:47.888,2672.250
07:47.886,1908.500
07:47.883,2666.250
07:47.881,1908.000
07:47.878,2605.000
07:47.876,1867.000
07:47.873,2544.250
07:47.871,1825.500
07:47.868,2548.750
07:47.866,1834.250
07:47.863,2636.500
07:47.861,1893.000
07:47.858,2713.500
07:47.856,1893.000
07:47.853,2698.250
07:47.851,1879.750
07:47.848,2654.000
07:47.846,1889.750
07:47.843,2674.500
07:47.841,1915.750
07:47.838,2708.500
07:47.836,1928.250
07:47.833,2693.250
07:47.831,1856.000
07:47.828,2713.250
07:47.826,1798.500
07:47.823,2702.000
07:47.821,1827.750
07:47.818,2695.500
07:47.816,1882.750
07:47.813,2700.500
07:47.811,1928.500
07:47.808,2672.750
07:47.806,1976.750
07:47.803,2702.500
07:47.801,1968.500
07:47.798,2756.750
07:47.796,1993.250
07:47.793,2837.500
07:47.791,1998.000
07:47.788,2859.000
07:47.786,1968.500
07:47.783,2801.750
07:47.781,2011.250
07:47.778,2766.750
07:47.776,2107.750
07:47.773,2776.500
07:47.771,2081.750
07:47.768,2811.250
07:47.766,2006.750
07:47.763,2803.750
07:47.761,1941.250
07:47.758,2745.250
07:47.756,1926.000
07:47.753,2748.750
07:47.751,1933.000
07:47.748,2795.250
07:47.746,1946.000
07:47.743,2839.000
07:47.741,1931.750
07:47.738,2777.000
07:47.736,1910.000
07:47.733,2688.500
07:47.731,1887.750
07:47.728,2706.250
07:47.726,1882.750
07:47.723,2787.000
07:47.721,1902.000
07:47.718,2807.500
07:47.716,1920.000
07:47.713,2814.250
07:47.711,1944.250
07:47.708,2811.750
07:47.706,1945.250
07:47.703,2800.750
07:47.701,1909.250
07:47.698,2789.000
07:47.696,1885.500
07:47.693,2749.000
07:47.691,1865.250
07:47.688,2717.500
07:47.686,1856.000
07:47.683,2726.750
07:47.681,1899.500
07:47.678,2760.000
07:47.676,1898.500
07:47.673,2772.750
07:47.671,1867.250
07:47.668,2718.500
07:47.666,1852.500
07:47.663,2662.500
07:47.661,1825.000
07:47.658,2672.750
07:47.656,1837.500
07:47.653,2724.000
07:47.651,1878.500
07:47.648,2780.500
07:47.646,1889.750
07:47.643,2791.500
07:47.641,1893.500
07:47.638,2803.500
07:47.636,1892.500
07:47.633,2784.000
07:47.631,1894.750
07:47.628,2756.000
07:47.626,1897.000
07:47.623,2763.000
07:47.621,1883.750
07:47.618,2792.750
07:47.616,1827.750
07:47.613,2775.250
07:47.611,1757.750
07:47.608,2798.750
07:47.606,1788.250
07:47.603,2855.750
07:47.601,1826.500
07:47.596,1846.750
07:47.591,1862.250
07:47.586,1860.750
07:38.097,1890.500
07:38.092,1885.500
07:38.087,1892.000
07:38.082,1885.750
07:38.080,1887.500
07:38.077,1884.750
07:38.075,1895.000
07:38.072,1874.500
07:38.070,1860.250
07:38.067,1892.000
07:38.065,1831.250
07:38.062,1875.000
07:38.060,1817.750
07:38.057,1871.750
07:38.055,1816.500
07:38.052,1875.000
07:38.050,1813.750
07:38.047,1871.000
07:38.045,1834.250
07:38.042,1871.250
07:38.040,1861.250
07:38.037,1885.250
07:38.035,1854.250
07:38.032,1882.250
07:38.030,1833.250
07:38.027,1882.250
07:38.025,1841.750
07:38.022,1866.000
07:38.020,1865.250
07:38.017,1865.500
07:38.015,1898.250
07:38.012,1873.250
07:38.010,1882.250
07:38.007,1879.000
07:38.005,1837.000
07:38.002,1886.250
07:38.000,1807.500
07:37.997,1879.750
07:37.995,1831.000
07:37.992,1882.750
07:37.990,1878.250
07:37.987,1875.000
07:37.985,1881.500
07:37.982,1871.000
07:37.980,1890.000
07:37.977,1856.250
07:37.975,1882.500
07:37.972,1849.250
07:37.970,1857.000
07:37.967,1852.250
07:37.965,1839.250
07:37.962,1854.500
07:37.960,1819.000
07:37.957,1859.250
07:37.955,1811.250
07:37.952,1848.000
07:37.950,1817.750
07:37.947,1839.500
07:37.945,1828.250
07:37.942,1840.000
07:37.940,1883.250
07:37.937,1839.000
07:37.935,1917.750
07:37.932,1851.500
07:37.930,1903.250
07:37.927,1840.750
07:37.925,1813.000
07:37.922,1837.750
07:37.920,1764.750
07:37.917,1838.750
07:37.915,1807.000
07:37.912,1860.250
07:37.910,1814.000
07:37.907,1862.500
07:37.905,1835.250
07:37.902,1875.250
07:37.900,1849.750
07:37.897,1908.250
07:37.895,1846.000
07:37.892,1930.500
07:37.890,1833.500
07:37.887,1942.750
07:37.885,1798.250
07:37.882,1950.750
07:37.880,1788.750
07:37.877,1968.500
07:37.875,1871.750
07:37.872,1983.750
07:37.870,1903.750
07:37.867,1984.250
07:37.865,1876.500
07:37.862,1983.750
07:37.860,1909.750
07:37.857,1980.250
07:37.855,1950.500
07:37.852,1984.500
07:37.850,1946.250
07:37.847,1976.000
07:37.845,1961.500
07:37.842,1972.250
07:37.840,1958.750
07:37.837,1961.000
07:37.835,1939.250
07:37.832,1965.250
07:37.830,1970.000
07:37.827,1966.250
07:37.825,1995.750
07:37.822,1965.250
07:37.820,1992.000
07:37.817,1962.000
07:37.815,2017.500
07:37.812,1954.750
07:37.810,2065.000
07:37.807,1942.500
07:37.805,2012.750
07:37.802,1929.750
07:37.800,1951.250
07:37.797,1906.750
07:37.795,1987.500
07:37.792,1909.000
07:37.790,2023.500
07:37.787,1907.250
07:37.785,1969.750
07:37.782,1895.000
07:37.780,1959.750
07:37.777,1896.000
07:37.775,1995.250
07:37.772,1887.250
07:37.770,1974.500
07:37.767,1882.250
07:37.765,1872.000
07:37.762,1879.500
07:37.760,1846.250
07:37.757,1874.750
07:37.755,1925.500
07:37.752,1882.500
07:37.750,1997.250
07:37.747,1872.500
07:37.745,1991.500
07:37.742,1879.500
07:37.740,1920.250
07:37.737,1867.000
07:37.735,1844.500
07:37.732,1858.250
07:37.730,1866.500
07:37.727,1848.000
07:37.725,1890.750
07:37.722,1842.000
07:37.720,1899.750
07:37.717,1851.000
07:37.715,1864.250
07:37.712,1822.750
07:37.710,1862.000
07:37.707,1821.750
07:37.705,1859.000
07:37.702,1828.250
07:37.700,1868.750
07:37.697,1840.750
07:37.695,1883.750
07:37.692,1836.750
07:37.690,1856.750
07:37.687,1831.000
07:37.685,1863.000
07:37.682,1821.500
07:37.680,1897.750
07:37.677,1799.750
07:37.675,1921.250
07:37.672,1799.000
07:37.670,1888.250
07:37.667,1801.750
07:37.665,1844.000
07:37.662,1823.750
07:37.660,1815.250
07:37.657,1798.000
07:37.655,1845.000
07:37.652,1774.250
07:37.650,1845.500
07:37.647,1719.750
07:37.645,1778.250
07:37.642,1674.000
07:37.640,1793.000
07:37.637,1668.750
07:37.635,1819.250
07:37.632,1673.750
07:37.630,1844.000
07:37.627,1653.250
07:37.625,1806.250
07:37.622,1634.000
07:37.620,1727.750
07:37.617,1759.500
07:37.615,1690.250
07:37.612,1962.000
07:37.610,1712.500
07:37.607,2276.750
07:37.605,1725.000
07:37.602,2772.250
07:37.600,1669.500
07:37.595,1620.750
07:37.590,1737.750
07:37.585,2047.500
07:28.097,1873.000
07:28.092,1858.250
